post_id,image_ID,comments_count,likes_count,followers,author_name,caption,date,year,month,day,category,labels
kayaancontractor_100226_3040171833462914512_260_19,2023-02-17_12-25-46_UTC_2.jpg,19,260,0,kayaancontractor,"“Balenci-ussy” 💙
#outtakes @mohitvaru @lemill @balenciaga 
.
#balenciaga #drapedress #pleates #pleatsplease #pleated #kayaancontractor #shapeshifterin",2023-02-1,2023,2,1,Core Influencers,"Eye,Shoulder,Azure,Purple,Neck,Flash photography,Sleeve,Waist,Fashion model,Makeover,"
kayaancontractor_100226_3040171833462914512_260_19,2023-02-17_12-25-46_UTC_3.jpg,19,260,0,kayaancontractor,"“Balenci-ussy” 💙
#outtakes @mohitvaru @lemill @balenciaga 
.
#balenciaga #drapedress #pleates #pleatsplease #pleated #kayaancontractor #shapeshifterin",2023-02-1,2023,2,1,Core Influencers,"Clothing,Shoulder,Azure,Neck,Sleeve,Waist,Thigh,Fashion design,Aqua,Black hair,"
kayaancontractor_100226_3040171833462914512_260_19,2023-02-17_12-25-46_UTC_4.jpg,19,260,0,kayaancontractor,"“Balenci-ussy” 💙
#outtakes @mohitvaru @lemill @balenciaga 
.
#balenciaga #drapedress #pleates #pleatsplease #pleated #kayaancontractor #shapeshifterin",2023-02-1,2023,2,1,Core Influencers,"Shoulder,Azure,Purple,Textile,Sleeve,Waist,Fashion design,Flash photography,Black hair,Gown,"
kayaancontractor_100226_3040171833462914512_260_19,2023-02-17_12-25-46_UTC_5.jpg,19,260,0,kayaancontractor,"“Balenci-ussy” 💙
#outtakes @mohitvaru @lemill @balenciaga 
.
#balenciaga #drapedress #pleates #pleatsplease #pleated #kayaancontractor #shapeshifterin",2023-02-1,2023,2,1,Core Influencers,"Eye,One-piece garment,Blue,Purple,Azure,Sleeve,Dress,Gown,Waist,Fashion design,"
grantcardone_4290201_3052591458363940730_3029_225,2023-03-06_15-41-20_UTC_1.jpg,225,3029,0,grantcardone,"3 ways to GET GREAT PEOPLE:
1) You find them, 
2) they find you
3) you develop them. 

Want to learn all three join my team next week in Scottsdale - text 480-771-3153

Need to develop more top employees in your company? Follow these 3 tips. 
.
.
.
#wealth #employee #tips #success #thinkbig #entrepreneur",2023-03-0,2023,3,0,Core Influencers,"Smile,Suit trousers,Sleeve,Tie,Microphone,Gesture,Font,Collar,Suit,Blazer,"
grantcardone_4290201_3052591458363940730_3029_225,2023-03-06_15-41-20_UTC_2.jpg,225,3029,0,grantcardone,"3 ways to GET GREAT PEOPLE:
1) You find them, 
2) they find you
3) you develop them. 

Want to learn all three join my team next week in Scottsdale - text 480-771-3153

Need to develop more top employees in your company? Follow these 3 tips. 
.
.
.
#wealth #employee #tips #success #thinkbig #entrepreneur",2023-03-0,2023,3,0,Core Influencers,"Font,Logo,Brand,Graphics,Carmine,Screenshot,Photo caption,Graphic design,Magenta,Soil,"
grantcardone_4290201_3052591458363940730_3029_225,2023-03-06_15-41-20_UTC_3.jpg,225,3029,0,grantcardone,"3 ways to GET GREAT PEOPLE:
1) You find them, 
2) they find you
3) you develop them. 

Want to learn all three join my team next week in Scottsdale - text 480-771-3153

Need to develop more top employees in your company? Follow these 3 tips. 
.
.
.
#wealth #employee #tips #success #thinkbig #entrepreneur",2023-03-0,2023,3,0,Core Influencers,"Font,Logo,Brand,Magenta,Graphics,Event,Graphic design,"
grantcardone_4290201_3052591458363940730_3029_225,2023-03-06_15-41-20_UTC_4.jpg,225,3029,0,grantcardone,"3 ways to GET GREAT PEOPLE:
1) You find them, 
2) they find you
3) you develop them. 

Want to learn all three join my team next week in Scottsdale - text 480-771-3153

Need to develop more top employees in your company? Follow these 3 tips. 
.
.
.
#wealth #employee #tips #success #thinkbig #entrepreneur",2023-03-0,2023,3,0,Core Influencers,"Font,Poster,Event,Brand,Terrestrial plant,Logo,Graphics,Magenta,"
grantcardone_4290201_3052591458363940730_3029_225,2023-03-06_15-41-20_UTC_5.jpg,225,3029,0,grantcardone,"3 ways to GET GREAT PEOPLE:
1) You find them, 
2) they find you
3) you develop them. 

Want to learn all three join my team next week in Scottsdale - text 480-771-3153

Need to develop more top employees in your company? Follow these 3 tips. 
.
.
.
#wealth #employee #tips #success #thinkbig #entrepreneur",2023-03-0,2023,3,0,Core Influencers,"Human body,Font,Red,Material property,Magenta,Triangle,Heart,Logo,Graphics,Brand,"
diipakhosla_1908495_3020640570621157369_6228_34,2023-01-21_13-40-38_UTC_1.jpg,34,6228,0,diipakhosla,"This picture was taken last year, a creative moment of expressing myself through fashion, and of course, the gorgeous @gucci Jackie bag was a part of it. The fashion cycle is constant but there are still moments that ground us in artistry and tradition. The Gucci Jackie 1961 bag is one such moment.
 
A key design of The House for decades, the Jackie has been reimagined several times over the years. Its newest incarnation, the #GucciJackie1961, beholds the Jackie story, but with a new perspective. An emblematic bag known for its half-moon shape, pared-down silhouette, and sleek piston hardware now carries itself with a non-binary attitude, transcending social constructs and time itself.

The Jackie 1961 boldly takes on any outfit, perfect for any occasion with its timeless elegance. To me, the Gucci Jackie 1961 bag represents an identity that is always growing but nevertheless stays connected to the core of its beauty.",2023-01-2,2023,1,2,Core Influencers,"Smile,Microphone,Sleeve,Standing,Gesture,Military person,Security,Military uniform,Eyewear,Waist,"
diipakhosla_1908495_3020640570621157369_6228_34,2023-01-21_13-40-38_UTC_2.jpg,34,6228,0,diipakhosla,"This picture was taken last year, a creative moment of expressing myself through fashion, and of course, the gorgeous @gucci Jackie bag was a part of it. The fashion cycle is constant but there are still moments that ground us in artistry and tradition. The Gucci Jackie 1961 bag is one such moment.
 
A key design of The House for decades, the Jackie has been reimagined several times over the years. Its newest incarnation, the #GucciJackie1961, beholds the Jackie story, but with a new perspective. An emblematic bag known for its half-moon shape, pared-down silhouette, and sleek piston hardware now carries itself with a non-binary attitude, transcending social constructs and time itself.

The Jackie 1961 boldly takes on any outfit, perfect for any occasion with its timeless elegance. To me, the Gucci Jackie 1961 bag represents an identity that is always growing but nevertheless stays connected to the core of its beauty.",2023-01-2,2023,1,2,Core Influencers,"Glasses,Hairstyle,Shoulder,Vision care,Flower,Standing,Flash photography,Eyewear,Waist,Flower Arranging,"
houseofmisu_466180_3066728870394370295_5655_82,2023-03-26_03-49-51_UTC_1.jpg,82,5655,0,houseofmisu,"Because without su there ain’t no mi. 
Happy birthday to the best friend a girl could ever ask for. The wind beneath my wings , the noodles in my ramen , the oat milk in my tea … the family I found when I wasn’t even looking. Thank you for being there for me during the good times and the bad. Thank you for telling me what I needed to hear and not what I wanted to hear. Thank you for this lifetime of friendship  And a lifetime more. I love you old gal. #misufam #bff #misuforlife",2023-03-2,2023,3,2,Core Influencers,"Hair,Face,Joint,Head,Smile,Shoulder,Eye,White,Neck,Flash photography,"
houseofmisu_466180_3066728870394370295_5655_82,2023-03-26_03-49-51_UTC_2.jpg,82,5655,0,houseofmisu,"Because without su there ain’t no mi. 
Happy birthday to the best friend a girl could ever ask for. The wind beneath my wings , the noodles in my ramen , the oat milk in my tea … the family I found when I wasn’t even looking. Thank you for being there for me during the good times and the bad. Thank you for telling me what I needed to hear and not what I wanted to hear. Thank you for this lifetime of friendship  And a lifetime more. I love you old gal. #misufam #bff #misuforlife",2023-03-2,2023,3,2,Core Influencers,"Hair,Face,Smile,Head,Christmas tree,Outerwear,Hairstyle,Shoulder,White,Organ,"
houseofmisu_466180_3066728870394370295_5655_82,2023-03-26_03-49-51_UTC_3.jpg,82,5655,0,houseofmisu,"Because without su there ain’t no mi. 
Happy birthday to the best friend a girl could ever ask for. The wind beneath my wings , the noodles in my ramen , the oat milk in my tea … the family I found when I wasn’t even looking. Thank you for being there for me during the good times and the bad. Thank you for telling me what I needed to hear and not what I wanted to hear. Thank you for this lifetime of friendship  And a lifetime more. I love you old gal. #misufam #bff #misuforlife",2023-03-2,2023,3,2,Core Influencers,"Smile,Textile,Curtain,Plant,Pink,Fashion design,Sari,Waist,People,Gown,"
taramilktea_1371196_3020583791434311020_13653_53,2023-01-21_11-47-49_UTC.jpg,53,13653,0,taramilktea,Feeling lady-like in Nakano 🤍 @dior #LadyDJoy,2023-01-2,2023,1,2,Core Influencers,"White,Sleeve,Fashion design,City,Eyewear,Formal wear,Electric blue,Art,Street,Tree,"
masoomminawala_1355818_3051710567827894429_10539_103,2023-03-05_10-31-10_UTC_1.jpg,103,10539,0,masoomminawala,"In my element ✨

Fresh hue, intricate details, and beautiful motifs - this lehenga from @moheyfashion had me feeling like royalty 🫶🏽

#Ad",2023-03-0,2023,3,0,Core Influencers,"Clothing,Shoulder,Smile,Leg,Comfort,Human body,Textile,Fashion,Picture frame,Sleeve,"
masoomminawala_1355818_3051710567827894429_10539_103,2023-03-05_10-31-10_UTC_2.jpg,103,10539,0,masoomminawala,"In my element ✨

Fresh hue, intricate details, and beautiful motifs - this lehenga from @moheyfashion had me feeling like royalty 🫶🏽

#Ad",2023-03-0,2023,3,0,Core Influencers,"Shoulder,Neck,Sleeve,Waist,One-piece garment,Day dress,Fashion design,Gown,Bridal party dress,Thigh,"
grantcardone_4290201_3060576555268778488_35466_590,2023-03-17_16-06-18_UTC.jpg,590,35466,0,grantcardone,"I don’t consider myself lucky. I consider luck a byproduct of all the massive action I’ve taken in every single area of my life.

Especially in my marriage.

If I didn’t have persistence I wouldn’t be married to the woman of my dreams.

I’ve said it many times before, and so has she- she didn’t want anything to do with me when she first met me. She hated me.

Fast forward almost 2 decades and 2 kids later... we’re still standing strong.

Before I ever met Elena, I knew the type of wife I wanted but more importantly, I knew how committed I wanted to be to her. When I commit, I go all in. She was no exception. If anything, she was the rule.

I look back at the day when we got married, July 4, 2004, and I’m beyond grateful.

The reason for the legacy I’ll leave behind starts with my wife.

In life, you need a partner that will not only push you past your limits but will tell you the truth, no matter how harsh. You need a partner who aligns with your purpose and works at it with you every single day. We’re not perfect, but we know exactly what’s needed to make a marriage successful.

To celebrate our upcoming anniversary, we’re doing a Couples Retreat where you can join us with your partner and other 10X couples on April 15-16 in Los Cabos, Mexico.

Learn how to build the exact relationship you need to achieve your goals... together: grantcardone.com/retreat",2023-03-1,2023,3,1,Core Influencers,"Plant,Flower,Photograph,Wedding dress,Bride,Temple,Botany,Gesture,Happy,Creative arts,"
aashnashroff_969148_3020623426599973482_39232_190,2023-01-21_13-06-34_UTC_1.jpg,190,39232,0,aashnashroff,"a whole lot of sparkles with my favourite boy for night 1 at @atlantistheroyal yesterday ✨✨

wearing @zabellaofficial
bag @outhousejewellery
earrings @maisonvalentino

#collaboration #atlantistheroyal",2023-01-2,2023,1,2,Core Influencers,"Hairstyle,Textile,Sleeve,Standing,Eyewear,Beard,Style,Fashion design,People,Flooring,"
aashnashroff_969148_3020623426599973482_39232_190,2023-01-21_13-06-34_UTC_2.jpg,190,39232,0,aashnashroff,"a whole lot of sparkles with my favourite boy for night 1 at @atlantistheroyal yesterday ✨✨

wearing @zabellaofficial
bag @outhousejewellery
earrings @maisonvalentino

#collaboration #atlantistheroyal",2023-01-2,2023,1,2,Core Influencers,"Sleeve,One-piece garment,Waist,Flooring,Fashion design,Long hair,Formal wear,Event,Wood,Pattern,"
aashnashroff_969148_3020623426599973482_39232_190,2023-01-21_13-06-34_UTC_3.jpg,190,39232,0,aashnashroff,"a whole lot of sparkles with my favourite boy for night 1 at @atlantistheroyal yesterday ✨✨

wearing @zabellaofficial
bag @outhousejewellery
earrings @maisonvalentino

#collaboration #atlantistheroyal",2023-01-2,2023,1,2,Core Influencers,"Fashion,Sleeve,Waist,One-piece garment,Fashion design,Flooring,Wood,Formal wear,Long hair,Day dress,"
aashnashroff_969148_3020623426599973482_39232_190,2023-01-21_13-06-34_UTC_4.jpg,190,39232,0,aashnashroff,"a whole lot of sparkles with my favourite boy for night 1 at @atlantistheroyal yesterday ✨✨

wearing @zabellaofficial
bag @outhousejewellery
earrings @maisonvalentino

#collaboration #atlantistheroyal",2023-01-2,2023,1,2,Core Influencers,"Hair,Eye,Light,Human body,Flash photography,Orange,Happy,Waist,Red,Thigh,"
shwetarohira_533824_2979198039243421236_10200_69,2022-11-25_09-21-43_UTC.jpg,69,10200,0,shwetarohira,"Vineyards of LOVE by @iampooja2007 
I am a big sucker for romantic books. A types of ram tic genres are my favourites and vineyards of love right from the title had my heart. To begin with I adored the colourful tree too on the cover. It’s a quick read and something which is very relatable in today’s day and hour. The story is of two people obviously Avisha and Gautam it’s their love story in today’s world with the number of breakups and fear of commitments, reluctance of falling in love or giving love a second chance. All these emotions are a part of their journey and it’s their tale of connection with their baggages. The book starts from falling in love at first sight and the tale continues along with the journey. It’s a quick read and I would recommend for all mushy lovers there who love to read that are simple and sweet 💕",2022-11-2,2022,11,2,Core Influencers,"Smile,Happy,Sleeve,Dress,Pink,Finger,Cool,Nail,Magenta,T-shirt,"
grantcardone_4290201_3049615239923090653_1928_304,2023-03-02_13-08-07_UTC.jpg,304,1928,0,grantcardone,Thx guys !,2023-03-0,2023,3,0,Core Influencers,"Outerwear,Product,Sleeve,Publication,Font,Collar,Blazer,Technology,White-collar worker,Formal wear,"
grantcardone_4290201_3041377825231663228_4706_388,2023-02-19_04-21-51_UTC.jpg,388,4706,0,grantcardone,"Vegas, you were good to us. @10xgrowthconference heading out. ✌️",2023-02-1,2023,2,1,Core Influencers,"World,Building,Electricity,Tower,Smile,Display device,City,Suit,Event,Electronic signage,"
grantcardone_4290201_3044254035324195009_14817_891,2023-02-23_03-36-22_UTC_1.jpg,891,14817,0,grantcardone,"Thank you to ALL our partners who help us make a difference in the lives of at-risk kids around the world. 

10X Kids!",2023-02-2,2023,2,2,Core Influencers,"Jeans,Smile,Trousers,Furniture,Table,Chair,Fan,Competition event,Suit,People,"
grantcardone_4290201_3044254035324195009_14817_891,2023-02-23_03-36-22_UTC_2.jpg,891,14817,0,grantcardone,"Thank you to ALL our partners who help us make a difference in the lives of at-risk kids around the world. 

10X Kids!",2023-02-2,2023,2,2,Core Influencers,"Hand,Arm,Gesture,Finger,Happy,Leisure,Thumb,Event,T-shirt,Crowd,"
grantcardone_4290201_3044254035324195009_14817_891,2023-02-23_03-36-22_UTC_3.jpg,891,14817,0,grantcardone,"Thank you to ALL our partners who help us make a difference in the lives of at-risk kids around the world. 

10X Kids!",2023-02-2,2023,2,2,Core Influencers,"Trousers,Team,Event,Table,Job,Uniform,Hat,Employment,Stage equipment,Competition,"
grantcardone_4290201_3044254035324195009_14817_891,2023-02-23_03-36-22_UTC_4.jpg,891,14817,0,grantcardone,"Thank you to ALL our partners who help us make a difference in the lives of at-risk kids around the world. 

10X Kids!",2023-02-2,2023,2,2,Core Influencers,"Smile,School uniform,Tie,Happy,Gesture,Uniform,Team,Friendship,Event,Thumb,"
shwetarohira_533824_2969181842162678004_23407_71,2022-11-11_13-41-19_UTC.jpg,71,23407,0,shwetarohira,"The secret of success in life is to eat what you like and let the food fight it out inside 😉☺️
.
.
.
.
#foodstagram #foodblogger #foodie #sizzlers #pizza",2022-11-1,2022,11,1,Core Influencers,"Food,Smile,Tableware,Muscle,Recipe,Ingredient,Orange,Cuisine,Food craving,Dish,"
taramilktea_1371196_3054519553355453909_14839_139,2023-03-09_07-32-07_UTC_1.jpg,139,14839,0,taramilktea,Sydney Summer has finally arrived ☀️ @dior #dior,2023-03-0,2023,3,0,Core Influencers,"Face,Cloud,Sky,People in nature,Flash photography,Plant,One-piece garment,Gown,Grass,Fashion design,"
taramilktea_1371196_3054519553355453909_14839_139,2023-03-09_07-32-07_UTC_2.jpg,139,14839,0,taramilktea,Sydney Summer has finally arrived ☀️ @dior #dior,2023-03-0,2023,3,0,Core Influencers,"Hair,Plant,Arm,Shoulder,People in nature,Human body,Dress,Waist,Flash photography,Sky,"
taramilktea_1371196_3054519553355453909_14839_139,2023-03-09_07-32-07_UTC_3.jpg,139,14839,0,taramilktea,Sydney Summer has finally arrived ☀️ @dior #dior,2023-03-0,2023,3,0,Core Influencers,"Joint,Shoulder,Neck,Textile,Waist,Sleeve,Thigh,Trunk,Abdomen,Fashion design,"
taramilktea_1371196_3054519553355453909_14839_139,2023-03-09_07-32-07_UTC_4.jpg,139,14839,0,taramilktea,Sydney Summer has finally arrived ☀️ @dior #dior,2023-03-0,2023,3,0,Core Influencers,"Shoulder,Sky,Plant,Leaf,People in nature,Flash photography,Waist,Brassiere,Tree,Fawn,"
taramilktea_1371196_3054519553355453909_14839_139,2023-03-09_07-32-07_UTC_5.jpg,139,14839,0,taramilktea,Sydney Summer has finally arrived ☀️ @dior #dior,2023-03-0,2023,3,0,Core Influencers,"Cloud,Sky,Wedding dress,Plant,Bride,Bridal clothing,Flash photography,Dress,Bridal party dress,Architecture,"
shwetarohira_533824_2966304425230904359_17086_99,2022-11-07_14-24-24_UTC.jpg,99,17086,0,shwetarohira,"Father of the Bride - To - Be by Jeet Gian @jeet_gian 

Let’s start cover to cover. Right from the the cover I knew it’s going to be a fun read and the book kept up to my expectations. This is one of those books that makes you smile and laugh along your busy schedule. The book is narrated in a chatty and a sectoral style which makes the read interesting and you sublimely are an integral part of the story. As the title suggest the book is about Shakuntala Bassi the bride to be and her father Ramswarup Bassi. Well Shakuntala has rejected thousand of boys but now she is rejected by Jacky Zinta by her dream man for a bizarre reason and we all know how difficult it is to take rejection. So anyways this father- daughter due team up to make Jacky agree to marriage. Also I guess all father and daughters will relate to it either the situations or the bond that Shakuntala and Ramswarup share. The question that lies here and the stories begins will they succeed? It’s a book I would recommend to read as it’s fast paced and entertaining. I throughly enjoyed it.",2022-11-0,2022,11,0,Core Influencers,"Table,Smile,Furniture,Wood,Chair,Leisure,Flooring,Eyewear,Varnish,Hardwood,"
aashnashroff_969148_3069105084839666307_8201_88,2023-03-29_10-30-58_UTC_1.jpg,88,8201,0,aashnashroff,me and my new Gucci Girl 🧡 #GucciHorsebit1955 @gucci,2023-03-2,2023,3,2,Core Influencers,"Neck,Sleeve,Waist,Collar,Day dress,Luggage and bags,Fashion design,Bag,Fashion model,Flash photography,"
aashnashroff_969148_3069105084839666307_8201_88,2023-03-29_10-30-58_UTC_2.jpg,88,8201,0,aashnashroff,me and my new Gucci Girl 🧡 #GucciHorsebit1955 @gucci,2023-03-2,2023,3,2,Core Influencers,"Smile,Sleeve,Gesture,Happy,Flash photography,Fashion design,Entertainment,Formal wear,Electric blue,Performing arts,"
aashnashroff_969148_3069105084839666307_8201_88,2023-03-29_10-30-58_UTC_3.jpg,88,8201,0,aashnashroff,me and my new Gucci Girl 🧡 #GucciHorsebit1955 @gucci,2023-03-2,2023,3,2,Core Influencers,"Human body,Sleeve,Waist,Entertainment,Performing arts,Fashion design,Dance,Fashion model,Costume design,Event,"
aashnashroff_969148_3069105084839666307_8201_88,2023-03-29_10-30-58_UTC_4.jpg,88,8201,0,aashnashroff,me and my new Gucci Girl 🧡 #GucciHorsebit1955 @gucci,2023-03-2,2023,3,2,Core Influencers,"Hairstyle,Neck,Sleeve,Orange,Eyelash,Collar,Fashion design,Electric blue,Event,Formal wear,"
aashnashroff_969148_3069105084839666307_8201_88,2023-03-29_10-30-58_UTC_5.jpg,88,8201,0,aashnashroff,me and my new Gucci Girl 🧡 #GucciHorsebit1955 @gucci,2023-03-2,2023,3,2,Core Influencers,"Outerwear,Arm,Shoulder,Human body,Neck,Sleeve,One-piece garment,Entertainment,Waist,Fashion design,"
aashnashroff_969148_3069105084839666307_8201_88,2023-03-29_10-30-58_UTC_6.jpg,88,8201,0,aashnashroff,me and my new Gucci Girl 🧡 #GucciHorsebit1955 @gucci,2023-03-2,2023,3,2,Core Influencers,"Luggage and bags,Bag,Sleeve,Gesture,Handbag,Shoulder bag,Finger,Font,Jewellery,Electric blue,"
houseofmisu_466180_3063379624446353309_3373_46,2023-03-21_12-55-30_UTC_1.jpg,46,3373,0,houseofmisu,"I always fancied myself a bit of a wander luster. I craved travel especially post partum when the circumstances of life kept me home bound. I missed the thrill of exploring unknown cities and revisiting known haunts abroad. My friends and family travelled for work and for pleasure while I watched from afar - with an ache in my heart. 

I’ve travelled a lot these past few months and learnt that sometimes we think we need something but in truth everything I need is right here in my arms. 
Nothing feels better than coming home to you @babykrispy. #babyandmi #babykrispy",2023-03-2,2023,3,2,Core Influencers,"Glasses,Vision care,Sunglasses,Infrastructure,Sleeve,Hat,Standing,Luggage and bags,Trench coat,Eyewear,"
houseofmisu_466180_3063379624446353309_3373_46,2023-03-21_12-55-30_UTC_2.jpg,46,3373,0,houseofmisu,"I always fancied myself a bit of a wander luster. I craved travel especially post partum when the circumstances of life kept me home bound. I missed the thrill of exploring unknown cities and revisiting known haunts abroad. My friends and family travelled for work and for pleasure while I watched from afar - with an ache in my heart. 

I’ve travelled a lot these past few months and learnt that sometimes we think we need something but in truth everything I need is right here in my arms. 
Nothing feels better than coming home to you @babykrispy. #babyandmi #babykrispy",2023-03-2,2023,3,2,Core Influencers,"Hair,Joint,Mirror,Shoulder,Eyelash,Neck,Sleeve,Waist,Gesture,Thigh,"
masoomminawala_1355818_3037379880157630713_57963_368,2023-02-13_15-58-39_UTC_1.jpg,368,57963,0,masoomminawala,"And just like that… Back on the runway ❤️ 

I know I look different. And frankly, I don’t mind it.

This body, full of stretch marks and curves is a testament to the power of women.

And if my job gives me the priceless opportunity to share it with 5000 people as I walk down a ramp wearing India’s most celebrated designers, I’m going to do it. And I’m going to do it proudly. 

And so I did.

For @cpaaindia 
Wearing: @asalabusandeep @abujanisandeepkhosla 
Jewellery: @lionjewellers",2023-02-1,2023,2,1,Core Influencers,"Shoulder,One-piece garment,Waist,Gown,Dress,Smile,Performing arts,Fashion design,Abdomen,Entertainment,"
masoomminawala_1355818_3037379880157630713_57963_368,2023-02-13_15-58-39_UTC_2.jpg,368,57963,0,masoomminawala,"And just like that… Back on the runway ❤️ 

I know I look different. And frankly, I don’t mind it.

This body, full of stretch marks and curves is a testament to the power of women.

And if my job gives me the priceless opportunity to share it with 5000 people as I walk down a ramp wearing India’s most celebrated designers, I’m going to do it. And I’m going to do it proudly. 

And so I did.

For @cpaaindia 
Wearing: @asalabusandeep @abujanisandeepkhosla 
Jewellery: @lionjewellers",2023-02-1,2023,2,1,Core Influencers,"Hair,Joint,Skin,Hairstyle,Shoulder,Arm,Human body,Fashion,Textile,Waist,"
masoomminawala_1355818_3037379880157630713_57963_368,2023-02-13_15-58-39_UTC_3.jpg,368,57963,0,masoomminawala,"And just like that… Back on the runway ❤️ 

I know I look different. And frankly, I don’t mind it.

This body, full of stretch marks and curves is a testament to the power of women.

And if my job gives me the priceless opportunity to share it with 5000 people as I walk down a ramp wearing India’s most celebrated designers, I’m going to do it. And I’m going to do it proudly. 

And so I did.

For @cpaaindia 
Wearing: @asalabusandeep @abujanisandeepkhosla 
Jewellery: @lionjewellers",2023-02-1,2023,2,1,Core Influencers,"Outerwear,World,Entertainment,Performing arts,Fashion design,Stage,Music,Event,Crowd,Artist,"
masoomminawala_1355818_3037379880157630713_57963_368,2023-02-13_15-58-39_UTC_4.jpg,368,57963,0,masoomminawala,"And just like that… Back on the runway ❤️ 

I know I look different. And frankly, I don’t mind it.

This body, full of stretch marks and curves is a testament to the power of women.

And if my job gives me the priceless opportunity to share it with 5000 people as I walk down a ramp wearing India’s most celebrated designers, I’m going to do it. And I’m going to do it proudly. 

And so I did.

For @cpaaindia 
Wearing: @asalabusandeep @abujanisandeepkhosla 
Jewellery: @lionjewellers",2023-02-1,2023,2,1,Core Influencers,"Dance,Sleeve,Waist,Smile,Entertainment,Performing arts,Abdomen,One-piece garment,Fashion design,Formal wear,"
masoomminawala_1355818_3037379880157630713_57963_368,2023-02-13_15-58-39_UTC_5.jpg,368,57963,0,masoomminawala,"And just like that… Back on the runway ❤️ 

I know I look different. And frankly, I don’t mind it.

This body, full of stretch marks and curves is a testament to the power of women.

And if my job gives me the priceless opportunity to share it with 5000 people as I walk down a ramp wearing India’s most celebrated designers, I’m going to do it. And I’m going to do it proudly. 

And so I did.

For @cpaaindia 
Wearing: @asalabusandeep @abujanisandeepkhosla 
Jewellery: @lionjewellers",2023-02-1,2023,2,1,Core Influencers,"Smile,Lip,Eyelash,Fashion,Flash photography,Makeover,Dress,Lipstick,Waist,Happy,"
shwetarohira_533824_3049620926156328353_6104_51,2023-03-02_13-19-25_UTC.jpg,51,6104,0,shwetarohira,"Looking forward for this one. Time for some tales• @titlewavesbookstores Join us tomorrow at the launch of Satyarth Nayak’s Book Mahagatha!

@satyarthnayak @shwetarohira 

#booklaunch #titlewavesbandra #mahagatha #booklaunchevent #books #mumbai #eventsinmumbai",2023-03-0,2023,3,0,Core Influencers,"Product,Organism,Font,Advertising,Design,Brand,Happy,Circle,Graphic design,Graphics,"
masoomminawala_1355818_3048050614550168185_27249_106,2023-02-28_09-19-30_UTC_1.jpg,106,27249,0,masoomminawala,"Yes, there’s juuuust enough time for you to free your schedule & join me for the @dior Women AW23 show this evening. 

See you at 7:30PM (India time)! 

#DiorAW23 #Partnership",2023-02-2,2023,2,2,Core Influencers,"Purple,Sleeve,Overcoat,Waist,Flash photography,Collar,Blazer,Fashion design,Formal wear,Luggage and bags,"
masoomminawala_1355818_3048050614550168185_27249_106,2023-02-28_09-19-30_UTC_2.jpg,106,27249,0,masoomminawala,"Yes, there’s juuuust enough time for you to free your schedule & join me for the @dior Women AW23 show this evening. 

See you at 7:30PM (India time)! 

#DiorAW23 #Partnership",2023-02-2,2023,2,2,Core Influencers,"Shoulder,Fashion,Neck,Sleeve,T-shirt,Waist,Sportswear,Fashion design,Blazer,Formal wear,"
masoomminawala_1355818_3048050614550168185_27249_106,2023-02-28_09-19-30_UTC_3.jpg,106,27249,0,masoomminawala,"Yes, there’s juuuust enough time for you to free your schedule & join me for the @dior Women AW23 show this evening. 

See you at 7:30PM (India time)! 

#DiorAW23 #Partnership",2023-02-2,2023,2,2,Core Influencers,"Face,Flash photography,Neck,Sleeve,Gesture,Waist,Fashion design,Blazer,Knee,Formal wear,"
masoomminawala_1355818_3048050614550168185_27249_106,2023-02-28_09-19-30_UTC_4.jpg,106,27249,0,masoomminawala,"Yes, there’s juuuust enough time for you to free your schedule & join me for the @dior Women AW23 show this evening. 

See you at 7:30PM (India time)! 

#DiorAW23 #Partnership",2023-02-2,2023,2,2,Core Influencers,"Font,Event,Circle,Oval,Publication,"
masoomminawala_1355818_3057387841768007107_10446_50,2023-03-13_06-30-54_UTC_1.jpg,50,10446,0,masoomminawala,"My favourite kind of morning 💃🏻

@samsungindia 

#Collab #GalaxyZFlip4 #TeamGalaxy",2023-03-1,2023,3,1,Core Influencers,"Joint,Shoe,Hairstyle,Shoulder,Smile,Leg,Textile,Sleeve,Waist,Thigh,"
masoomminawala_1355818_3057387841768007107_10446_50,2023-03-13_06-30-54_UTC_2.jpg,50,10446,0,masoomminawala,"My favourite kind of morning 💃🏻

@samsungindia 

#Collab #GalaxyZFlip4 #TeamGalaxy",2023-03-1,2023,3,1,Core Influencers,"Joint,Shoulder,Smile,Fashion,Sleeve,Waist,Gesture,Eyewear,Fashion design,Blazer,"
taramilktea_1371196_3043701162147466606_11175_76,2023-02-22_09-17-54_UTC_1.jpg,76,11175,0,taramilktea,Icons only. 🔴 #LVxYayoiKusama @louisvuitton,2023-02-2,2023,2,2,Core Influencers,"Cloud,Sky,Dress,One-piece garment,Tree,Thigh,Waist,Line,Day dress,Pattern,"
taramilktea_1371196_3043701162147466606_11175_76,2023-02-22_09-17-54_UTC_2.jpg,76,11175,0,taramilktea,Icons only. 🔴 #LVxYayoiKusama @louisvuitton,2023-02-2,2023,2,2,Core Influencers,"Sleeve,Headgear,Art,Fashion design,Pattern,Waist,Visual arts,Event,Polka dot,Human leg,"
